Date,Day_Wk,nb_crimes,nb_aggravated,nb_simple,nb_vandalism,nb_robbery,nb_larceny,nb_fraud,nb_selected,TEMP,TMAX_C,TMIN_C,DEWP,VISIB,Wind,PRCP,y2012,y2013,y2014,y2015,y2016,y2017,year,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Weekend,DEWP_lag,WDSP_lag,PRCP_lag,TEMP_lag,Season,Summer,Fall,Winter,Spring,heat.index,DayMonth,DayMonth_3,DayMonth1,DayMonth2,DayMonth3,DayMonth1_15_30,LastDayMonth,FirstDayMonth,MidDayMonth,SNOW,Events,Holidays,Snow,Rain,WindxRain,WindxHeatIndex
10/03/12,Wednesday,273,4,14,9,6,39,5,28,16.33333333,21.72222222,13.27777778,15.05555556,4.4,4.6,0.03,1,0,0,0,0,0,2012,0,0,0,0,0,0,1,0,11.44444444,6.5,0,16.94444444,Fall,0,1,0,0,16,3,1,1,0,0,0,0,0,0,0,0,0,0,1,4.6,73.6
10/04/12,Thursday,249,4,20,10,2,39,4,35,15.77777778,17.77777778,15,14.77777778,3.1,5.4,0.08,1,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,15.05555556,4.6,0.03,16.33333333,Fall,0,1,0,0,16,4,1,1,0,0,0,0,0,0,0,0,0,0,1,5.4,86.4
10/05/12,Friday,298,7,20,17,3,48,7,47,17.72222222,24.38888889,13.88888889,14.44444444,5.1,3.6,0.03,1,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,14.77777778,5.4,0.08,15.77777778,Fall,0,1,0,0,18,5,1,1,0,0,0,0,0,0,0,0,0,0,1,3.6,64.8
10/06/12,Saturday,267,5,20,18,10,54,5,45,19.55555556,25.61111111,13.88888889,14.22222222,9.1,9.5,0,1,0,0,0,0,0,2012,0,0,1,0,0,0,0,1,14.44444444,3.6,0.03,17.72222222,Fall,0,1,0,0,19,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,180.5
10/07/12,Sunday,227,10,11,22,5,35,0,44,12.55555556,16.72222222,10,5.222222222,10,7.2,0.06,1,0,0,0,0,0,2012,0,0,0,1,0,0,0,1,14.22222222,9.5,0,19.55555556,Fall,0,1,0,0,11,7,1,1,0,0,0,0,0,0,0,0,0,0,1,7.2,79.2
10/08/12,Monday,197,6,7,12,7,38,4,25,10.55555556,14.38888889,7.777777778,5.777777778,9.9,5.8,0.11,1,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,5.222222222,7.2,0.06,12.55555556,Fall,0,1,0,0,10,8,1,1,0,0,0,0,0,0,0,0,0,0,1,5.8,58
10/09/12,Tuesday,230,3,11,16,3,37,7,30,12.66666667,14.38888889,7.777777778,7.5,9.8,10.5,0,1,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,5.777777778,5.8,0.11,10.55555556,Fall,0,1,0,0,12,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,126
10/10/12,Wednesday,238,3,16,9,8,29,6,30,13.55555556,17,11,11.44444444,5.7,8.5,0.01,1,0,0,0,0,0,2012,0,0,0,0,0,0,1,0,7.5,10.5,0,12.66666667,Fall,0,1,0,0,13,10,1,1,0,0,0,0,0,0,0,0,0,0,1,8.5,110.5
10/11/12,Thursday,235,3,20,12,3,38,5,37,12.22222222,17,8.277777778,4,10,12.3,0.13,1,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,11.44444444,8.5,0.01,13.55555556,Fall,0,1,0,0,11,11,2,0,1,0,0,0,0,0,0,0,0,0,1,12.3,135.3
10/12/12,Friday,246,1,16,20,3,35,5,40,9.611111111,15,7.222222222,1.555555556,10,10.3,0,1,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,4,12.3,0.13,12.22222222,Fall,0,1,0,0,8,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,82.4
10/13/12,Saturday,215,4,10,15,3,33,7,30,6.5,12.22222222,1.722222222,-5.222222222,10,9.3,0.03,1,0,0,0,0,0,2012,0,0,1,0,0,0,0,1,1.555555556,10.3,0,9.611111111,Fall,0,1,0,0,4,13,2,0,1,0,0,0,0,0,0,0,0,0,1,9.3,37.2
10/14/12,Sunday,189,6,17,13,3,26,1,36,11.61111111,19.38888889,1.722222222,5.777777778,9.4,8.8,0.11,1,0,0,0,0,0,2012,0,0,0,1,0,0,0,1,-5.222222222,9.3,0.03,6.5,Fall,0,1,0,0,11,14,2,0,1,0,0,0,0,0,0,0,0,0,1,8.8,96.8
10/15/12,Monday,255,3,14,8,5,40,9,26,18.33333333,23.27777778,8.277777778,13.61111111,10,12.6,0.08,1,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,5.777777778,8.8,0.11,11.61111111,Fall,0,1,0,0,18,15,2,0,1,0,2,0,0,1,0,0,0,0,1,12.6,226.8
10/16/12,Tuesday,241,7,18,8,3,39,10,34,14.22222222,23.27777778,11.11111111,7.611111111,10,12,0.08,1,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,13.61111111,12.6,0.08,18.33333333,Fall,0,1,0,0,13,16,2,0,1,0,0,0,0,0,0,0,0,0,1,12,156
10/17/12,Wednesday,211,2,18,9,5,34,8,32,9.166666667,17.22222222,5.611111111,1.777777778,10,5.6,0.06,1,0,0,0,0,0,2012,0,0,0,0,0,0,1,0,7.611111111,12,0.08,14.22222222,Fall,0,1,0,0,8,17,2,0,1,0,0,0,0,0,0,0,0,0,1,5.6,44.8
10/18/12,Thursday,242,3,16,16,7,39,9,37,11.22222222,15.61111111,5.611111111,7.111111111,10,6.1,0,1,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,1.777777778,5.6,0.06,9.166666667,Fall,0,1,0,0,10,18,2,0,1,0,0,0,0,0,0,0,0,0,0,0,61
10/19/12,Friday,322,9,18,21,2,56,6,49,13.94444444,17.22222222,6.722222222,12.16666667,9.1,8.5,0,1,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,7.111111111,6.1,0,11.22222222,Fall,0,1,0,0,14,19,2,0,1,0,0,0,0,0,0,0,0,0,0,0,119
10/20/12,Saturday,247,5,13,14,6,34,3,34,19.05555556,23.27777778,12.22222222,15.05555556,8,7.5,0.22,1,0,0,0,0,0,2012,0,0,1,0,0,0,0,1,12.16666667,8.5,0,13.94444444,Fall,0,1,0,0,19,20,2,0,1,0,0,0,0,0,0,0,0,0,1,7.5,142.5
10/21/12,Sunday,257,4,13,26,8,49,2,43,14.5,23.27777778,9.388888889,5.388888889,10,10.8,0.16,1,0,0,0,0,0,2012,0,0,0,1,0,0,0,1,15.05555556,7.5,0.22,19.05555556,Fall,0,1,0,0,13,21,3,0,0,1,0,0,0,0,0,0,0,0,1,10.8,140.4
10/22/12,Monday,217,4,20,8,6,31,10,38,14.94444444,20,9.388888889,4.5,10,10.9,0,1,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,5.388888889,10.8,0.16,14.5,Fall,0,1,0,0,14,22,3,0,0,1,0,0,0,0,0,0,0,0,0,0,152.6
10/23/12,Tuesday,241,4,22,8,2,41,10,38,14.38888889,20,10.61111111,4.888888889,10,7.7,0,1,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,4.5,10.9,0,14.94444444,Fall,0,1,0,0,13,23,3,0,0,1,0,0,0,0,0,0,0,0,0,0,100.1
10/24/12,Wednesday,260,5,20,13,7,45,10,39,11.11111111,19.38888889,8.277777778,3.888888889,10,4.5,0,1,0,0,0,0,0,2012,0,0,0,0,0,0,1,0,4.888888889,7.7,0,14.38888889,Fall,0,1,0,0,10,24,3,0,0,1,0,0,0,0,0,0,0,0,0,0,45
10/25/12,Thursday,244,7,17,9,4,32,8,35,10.94444444,15,6.722222222,5.333333333,10,3.1,0,1,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,3.888888889,4.5,0,11.11111111,Fall,0,1,0,0,10,25,3,0,0,1,0,0,0,0,0,0,0,0,0,0,31
10/26/12,Friday,248,5,18,6,7,43,7,30,12.66666667,18.88888889,6.722222222,8.277777778,10,4.3,0,1,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,5.333333333,3.1,0,10.94444444,Fall,0,1,0,0,12,26,3,0,0,1,0,0,0,0,0,0,0,0,0,0,51.6
10/27/12,Saturday,239,3,19,8,8,35,8,33,12.5,18.88888889,8.277777778,9.833333333,9.3,4.4,0,1,0,0,0,0,0,2012,0,0,1,0,0,0,0,1,8.277777778,4.3,0,12.66666667,Fall,0,1,0,0,12,27,3,0,0,1,0,0,0,0,0,0,0,0,0,0,52.8
10/28/12,Sunday,213,5,12,11,5,34,4,29,12.11111111,15.61111111,9.388888889,10.22222222,8,12.3,0,1,0,0,0,0,0,2012,0,0,0,1,0,0,0,1,9.833333333,4.4,0,12.5,Fall,0,1,0,0,12,28,3,0,0,1,0,0,0,0,0,0,0,0,0,0,147.6
10/29/12,Monday,172,0,12,11,4,20,7,25,12.94444444,16,10.61111111,11.83333333,3.6,25.8,0.14,1,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,10.22222222,12.3,0,12.11111111,Fall,0,1,0,0,13,29,3,0,0,1,0,0,0,0,0,0,0,0,1,25.8,335.4
10/30/12,Tuesday,209,3,11,8,5,41,7,24,14.77777778,17.22222222,12.22222222,13.77777778,4.9,14.7,1.06,1,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,11.83333333,25.8,0.14,12.94444444,Fall,0,1,0,0,15,30,3,0,0,1,0,0,0,0,0,0,0,0,1,14.7,220.5
10/31/12,Wednesday,237,4,16,14,7,44,3,35,12.11111111,17.22222222,10,10.16666667,9.1,6.3,0.45,1,0,0,0,0,0,2012,0,0,0,0,0,0,1,0,13.77777778,14.7,1.06,14.77777778,Fall,0,1,0,0,12,31,3,0,0,1,3,1,0,0,0,0,0,0,1,6.3,75.6
11/01/12,Thursday,312,4,23,8,7,47,16,36,10.11111111,13.88888889,7.222222222,4.388888889,10,9,0.02,1,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,10.16666667,6.3,0.45,12.11111111,Fall,0,1,0,0,9,1,1,1,0,0,1,0,1,0,0,0,0,0,1,9,81
11/02/12,Friday,234,4,19,16,7,36,10,40,9.944444444,13.88888889,7.222222222,3.388888889,10,8.1,0,1,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,4.388888889,9,0.02,10.11111111,Fall,0,1,0,0,9,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72.9
11/03/12,Saturday,216,6,17,9,2,29,13,32,8.388888889,11.72222222,6.111111111,1,10,10.4,0.03,1,0,0,0,0,0,2012,0,0,1,0,0,0,0,1,3.388888889,8.1,0,9.944444444,Fall,0,1,0,0,7,3,1,1,0,0,0,0,0,0,0,0,0,0,1,10.4,72.8
11/04/12,Sunday,220,8,16,16,5,27,4,40,7.222222222,11.72222222,4.388888889,-0.388888889,10,10.5,0,1,0,0,0,0,0,2012,0,0,0,1,0,0,0,1,1,10.4,0.03,8.388888889,Fall,0,1,0,0,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,63
11/05/12,Monday,204,1,10,8,5,33,9,22,4.5,11.72222222,2.777777778,-4.5,10,9.4,0,1,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,-0.388888889,10.5,0,7.222222222,Fall,0,1,0,0,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18.8
11/06/12,Tuesday,181,5,13,8,1,30,8,26,1.833333333,7.222222222,-0.611111111,-8.277777778,10,6.9,0,1,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,-4.5,9.4,0,4.5,Fall,0,1,0,0,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13.8
11/07/12,Wednesday,225,2,17,9,4,29,9,29,4.388888889,7.222222222,-0.5,-1.388888889,9.1,17.1,0,1,0,0,0,0,0,2012,0,0,0,0,0,0,1,0,-8.277777778,6.9,0,1.833333333,Fall,0,1,0,0,4,7,1,1,0,0,0,0,0,0,0.1,0,0,1,0,0,68.4
11/08/12,Thursday,207,1,13,10,5,36,8,25,1.888888889,7.222222222,0,0.722222222,3.1,20.3,0.35,1,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,-1.388888889,17.1,0,4.388888889,Fall,0,1,0,0,2,8,1,1,0,0,0,0,0,0,0.3,0,0,1,1,20.3,40.6
11/09/12,Friday,274,3,22,11,8,40,10,37,6.277777778,11.72222222,0,-1.666666667,9.6,12.5,0.19,1,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0.722222222,20.3,0.35,1.888888889,Fall,0,1,0,0,4,9,1,1,0,0,0,0,0,0,0,0,0,0,1,12.5,50
11/10/12,Saturday,243,5,15,19,3,47,7,40,8.055555556,12.77777778,3.277777778,-1.555555556,10,7.1,0,1,0,0,0,0,0,2012,0,0,1,0,0,0,0,1,-1.666666667,12.5,0.19,6.277777778,Fall,0,1,0,0,6,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,42.6
11/11/12,Sunday,203,11,16,11,5,30,2,39,9.555555556,16.11111111,4.388888889,4.666666667,10,6.4,0,1,0,0,0,0,0,2012,0,0,0,1,0,0,0,1,-1.555555556,7.1,0,8.055555556,Fall,0,1,0,0,8,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,51.2
11/12/12,Monday,225,3,13,8,7,38,9,24,13.05555556,18.88888889,5,9.444444444,8.5,8.6,0,1,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,4.666666667,6.4,0,9.555555556,Fall,0,1,0,0,12,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,103.2
11/13/12,Tuesday,225,1,14,16,9,44,8,32,12.44444444,17.22222222,6,10.44444444,9.2,10.6,0,1,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,9.444444444,8.6,0,13.05555556,Fall,0,1,0,0,12,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,127.2
11/14/12,Wednesday,205,5,12,10,3,42,9,28,4.888888889,7.222222222,2.222222222,-2,10,10.2,0.29,1,0,0,0,0,0,2012,0,0,0,0,0,0,1,0,10.44444444,10.6,0,12.44444444,Fall,0,1,0,0,3,14,2,0,1,0,0,0,0,0,0,0,0,0,1,10.2,30.6
11/15/12,Thursday,233,8,12,6,7,42,12,30,2.777777778,7.222222222,1.111111111,-2.722222222,10,9.1,0,1,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,-2,10.2,0.29,4.888888889,Fall,0,1,0,0,3,15,2,0,1,0,2,0,0,1,0,0,0,0,0,0,27.3
11/16/12,Friday,238,6,11,14,5,43,3,32,3.722222222,7.222222222,1.111111111,-1.111111111,10,5.5,0,1,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,-2.722222222,9.1,0,2.777777778,Fall,0,1,0,0,4,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,22
11/17/12,Saturday,233,6,15,11,6,48,4,32,4.722222222,8.277777778,1.722222222,-2,10,6.8,0,1,0,0,0,0,0,2012,0,0,1,0,0,0,0,1,-1.111111111,5.5,0,3.722222222,Fall,0,1,0,0,3,17,2,0,1,0,0,0,0,0,0,0,0,0,0,0,20.4
11/18/12,Sunday,209,9,8,11,5,33,5,29,4.277777778,8.277777778,0.611111111,-1,9.4,5.8,0,1,0,0,0,0,0,2012,0,0,0,1,0,0,0,1,-2,6.8,0,4.722222222,Fall,0,1,0,0,4,18,2,0,1,0,0,0,0,0,0,0,0,0,0,0,23.2
11/19/12,Monday,229,5,13,19,5,28,13,39,4.055555556,8.888888889,0.611111111,-1.111111111,10,7,0,1,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,-1,5.8,0,4.277777778,Fall,0,1,0,0,4,19,2,0,1,0,0,0,0,0,0,0,0,0,0,0,28
11/20/12,Tuesday,243,6,18,18,8,47,10,43,4.555555556,8.888888889,0.611111111,1,10,5.7,0,1,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,-1.111111111,7,0,4.055555556,Fall,0,1,0,0,3,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0,17.1
11/21/12,Wednesday,247,3,16,16,5,47,9,36,5.888888889,9.388888889,1.111111111,0.666666667,10,7.6,0,1,0,0,0,0,0,2012,0,0,0,0,0,0,1,0,1,5.7,0,4.555555556,Fall,0,1,0,0,4,21,3,0,0,1,0,0,0,0,0,0,0,0,0,0,30.4
11/22/12,Thursday,119,5,20,17,3,12,3,42,7,10,3.277777778,4.166666667,9.5,5.6,0,1,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,0.666666667,7.6,0,5.888888889,Fall,0,1,0,0,6,22,3,0,0,1,0,0,0,0,0,0,1,0,0,0,33.6
11/23/12,Friday,196,7,12,12,3,36,12,34,5.722222222,9.388888889,2,4.111111111,9,6.2,0,1,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,4.166666667,5.6,0,7,Fall,0,1,0,0,5,23,3,0,0,1,0,0,0,0,0,0,0,0,0,0,31
11/24/12,Saturday,216,0,12,19,9,40,8,31,7.055555556,9.388888889,2.222222222,-0.388888889,10,13.5,0,1,0,0,0,0,0,2012,0,0,1,0,0,0,0,1,4.111111111,6.2,0,5.722222222,Fall,0,1,0,0,5,24,3,0,0,1,0,0,0,0,0,0,0,0,0,0,67.5
11/25/12,Sunday,188,5,18,8,5,35,6,31,1.722222222,8.888888889,-0.611111111,-9.222222222,10,14.6,0,1,0,0,0,0,0,2012,0,0,0,1,0,0,0,1,-0.388888889,13.5,0,7.055555556,Fall,0,1,0,0,2,25,3,0,0,1,0,0,0,0,0,0,0,0,0,0,29.2
11/26/12,Monday,216,3,18,9,7,37,5,30,3.222222222,7.777777778,-0.5,-6,10,12.2,0,1,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,-9.222222222,14.6,0,1.722222222,Fall,0,1,0,0,3,26,3,0,0,1,0,0,0,0,0,0,0,0,0,0,36.6
11/27/12,Tuesday,228,1,12,9,1,43,7,23,2.388888889,7.777777778,0.611111111,-2.833333333,8.4,4.7,0,1,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,-6,12.2,0,3.222222222,Fall,0,1,0,0,2,27,3,0,0,1,0,0,0,0,0,0,0,0,0,0,9.4
11/28/12,Wednesday,197,7,12,4,7,40,8,25,1.222222222,3.888888889,0,-2.888888889,9.3,7.1,0.15,1,0,0,0,0,0,2012,0,0,0,0,0,0,1,0,-2.833333333,4.7,0,2.388888889,Fall,0,1,0,0,1,28,3,0,0,1,0,0,0,0,0,0,0,0,1,7.1,7.1
11/29/12,Thursday,228,2,14,16,6,44,11,32,2.333333333,6.111111111,0,-5.277777778,10,9.9,0,1,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,-2.888888889,7.1,0.15,1.222222222,Fall,0,1,0,0,2,29,3,0,0,1,0,0,0,0,0,0,0,0,0,0,19.8
11/30/12,Friday,237,2,15,7,10,28,11,26,1.111111111,6.111111111,-1.111111111,-9.111111111,10,8.8,0,1,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,-5.277777778,9.9,0,2.333333333,Fall,0,1,0,0,1,30,3,0,0,1,3,1,0,0,0,0,0,0,0,0,8.8
12/01/12,Saturday,244,6,22,13,6,31,10,41,-0.888888889,3.277777778,-2.222222222,-7.277777778,7.1,6.5,0,1,0,0,0,0,0,2012,0,0,1,0,0,0,0,1,-9.111111111,8.8,0,1.111111111,Winter,0,0,1,0,-1,1,1,1,0,0,1,0,1,0,0.5,0,0,1,0,0,-6.5
12/02/12,Sunday,217,8,17,23,15,35,5,49,2.5,11.11111111,-1.722222222,0.5,5.6,3.6,0.03,1,0,0,0,0,0,2012,0,0,0,1,0,0,0,1,-7.277777778,6.5,0,-0.888888889,Winter,0,0,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,3.6,7.2
12/03/12,Monday,232,1,16,12,6,41,10,30,11.27777778,14.38888889,8.888888889,5.944444444,9.3,10.7,0,1,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,0.5,3.6,0.03,2.5,Winter,0,0,1,0,10,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,107
12/04/12,Tuesday,224,4,19,10,7,34,9,34,6.888888889,15,3.888888889,4.722222222,7.7,4.1,0,1,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,5.944444444,10.7,0,11.27777778,Winter,0,0,1,0,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24.6
12/05/12,Wednesday,221,4,16,4,5,33,8,27,12,14,5.611111111,6.722222222,9.7,12.9,0.01,1,0,0,0,0,0,2012,0,0,0,0,0,0,1,0,4.722222222,4.1,0,6.888888889,Winter,0,0,1,0,11,5,1,1,0,0,0,0,0,0,0,0,0,0,1,12.9,141.9
12/06/12,Thursday,214,4,9,15,1,45,7,29,1.722222222,13.88888889,-1.111111111,-8.777777778,10,10.7,0,1,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,6.722222222,12.9,0.01,12,Winter,0,0,1,0,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21.4
12/07/12,Friday,256,6,15,16,6,37,6,39,2.277777778,6.722222222,-1.111111111,-3.888888889,10,4,0,1,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,-8.777777778,10.7,0,1.722222222,Winter,0,0,1,0,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8
12/08/12,Saturday,237,2,13,20,5,50,8,38,6.222222222,7.222222222,-1,5.055555556,4.3,4,0.2,1,0,0,0,0,0,2012,0,0,1,0,0,0,0,1,-3.888888889,4,0,2.277777778,Winter,0,0,1,0,5,8,1,1,0,0,0,0,0,0,0,0,0,0,1,4,20
12/09/12,Sunday,207,8,15,14,6,25,10,39,6.944444444,9.388888889,5,2.666666667,9.2,6.6,0.17,1,0,0,0,0,0,2012,0,0,0,1,0,0,0,1,5.055555556,4,0.2,6.222222222,Winter,0,0,1,0,6,9,1,1,0,0,0,0,0,0,0,0,0,0,1,6.6,39.6
12/10/12,Monday,251,3,15,10,8,36,15,30,9.055555556,16,5.611111111,7.388888889,7.1,7.3,0.49,1,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,2.666666667,6.6,0.17,6.944444444,Winter,0,0,1,0,8,10,1,1,0,0,0,0,0,0,0,0,0,0,1,7.3,58.4
12/11/12,Tuesday,215,4,15,10,4,30,8,30,9.444444444,15.61111111,5,5.111111111,9.6,8.6,0.15,1,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,7.388888889,7.3,0.49,9.055555556,Winter,0,0,1,0,8,11,2,0,1,0,0,0,0,0,0,0,0,0,1,8.6,68.8
12/12/12,Wednesday,219,5,16,10,5,46,10,32,1.777777778,4.388888889,-0.611111111,-6.5,10,7.9,0,1,0,0,0,0,0,2012,0,0,0,0,0,0,1,0,5.111111111,8.6,0.15,9.444444444,Winter,0,0,1,0,2,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,15.8
12/13/12,Thursday,262,2,13,16,6,41,12,32,2.333333333,5.611111111,-1.722222222,-4.555555556,10,4,0,1,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,-6.5,7.9,0,1.777777778,Winter,0,0,1,0,2,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,8
12/14/12,Friday,274,8,21,14,6,41,10,43,3.222222222,9.388888889,-1.722222222,-4.888888889,10,8.2,0,1,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,-4.555555556,4,0,2.333333333,Winter,0,0,1,0,3,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,24.6
12/15/12,Saturday,243,10,13,21,7,43,9,48,3.222222222,9.388888889,-0.5,-4.444444444,10,7.6,0,1,0,0,0,0,0,2012,0,0,1,0,0,0,0,1,-4.888888889,8.2,0,3.222222222,Winter,0,0,1,0,3,15,2,0,1,0,2,0,0,1,0,0,0,0,0,0,22.8
12/16/12,Sunday,215,6,18,13,7,39,7,38,1.611111111,4.388888889,0.611111111,-3.5,8.7,10.4,0,1,0,0,0,0,0,2012,0,0,0,1,0,0,0,1,-4.444444444,7.6,0,3.222222222,Winter,0,0,1,0,2,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,20.8
12/17/12,Monday,219,3,19,12,2,31,5,35,4.555555556,7.222222222,1.111111111,3.888888889,2.9,13.5,0.33,1,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,-3.5,10.4,0,1.611111111,Winter,0,0,1,0,4,17,2,0,1,0,0,0,0,0,0,0,0,0,1,13.5,54
12/18/12,Tuesday,224,5,22,7,8,39,11,36,7.777777778,10,2.777777778,7.444444444,2.3,9.2,0.94,1,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,3.888888889,13.5,0.33,4.555555556,Winter,0,0,1,0,7,18,2,0,1,0,0,0,0,0,0,0,0,0,1,9.2,64.4
12/19/12,Wednesday,232,8,13,17,6,48,6,40,5.666666667,7,4,1.222222222,10,13.8,0.32,1,0,0,0,0,0,2012,0,0,0,0,0,0,1,0,7.444444444,9.2,0.94,7.777777778,Winter,0,0,1,0,4,19,2,0,1,0,0,0,0,0,0,0,0,0,1,13.8,55.2
12/20/12,Thursday,213,6,9,7,6,50,7,24,3.444444444,7.222222222,0.611111111,-1.777777778,10,7.9,0,1,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,1.222222222,13.8,0.32,5.666666667,Winter,0,0,1,0,3,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0,23.7
12/21/12,Friday,249,6,15,9,1,49,7,30,6.111111111,11.11111111,1.111111111,4.166666667,8.1,16.5,0.03,1,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,-1.777777778,7.9,0,3.444444444,Winter,0,0,1,0,5,21,3,0,0,1,0,0,0,0,0,0,0,0,1,16.5,82.5
12/22/12,Saturday,215,5,14,13,8,30,8,33,2.666666667,11.11111111,-1.111111111,-3.055555556,9.9,14,0.62,1,0,0,0,0,0,2012,0,0,1,0,0,0,0,1,4.166666667,16.5,0.03,6.111111111,Winter,0,0,1,0,3,22,3,0,0,1,0,0,0,0,0,0,0,0,1,14,42
12/23/12,Sunday,186,6,17,13,6,36,6,37,0.333333333,3.277777778,-1.722222222,-8.888888889,10,12.2,0,1,0,0,0,0,0,2012,0,0,0,1,0,0,0,1,-3.055555556,14,0.62,2.666666667,Winter,0,0,1,0,0,23,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12/24/12,Monday,177,3,11,10,3,33,9,25,2.111111111,4.388888889,-1.611111111,-7.5,10,8.8,0,1,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,-8.888888889,12.2,0,0.333333333,Winter,0,0,1,0,2,24,3,0,0,1,0,0,0,0,0,0,0,0,0,0,17.6
12/25/12,Tuesday,120,2,7,13,0,13,0,24,0.555555556,4.388888889,-1.111111111,-4.666666667,9.1,5.5,0,1,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,-7.5,8.8,0,2.111111111,Winter,0,0,1,0,1,25,3,0,0,1,0,0,0,0,0.2,0,1,1,0,0,5.5
12/26/12,Wednesday,170,3,13,8,4,24,2,27,-1.277777778,2.777777778,-5,-7.5,10,8.8,0.01,1,0,0,0,0,0,2012,0,0,0,0,0,0,1,0,-4.666666667,5.5,0,0.555555556,Winter,0,0,1,0,-1,26,3,0,0,1,0,0,0,0,0,0,0,0,1,8.8,-8.8
12/27/12,Thursday,163,1,8,8,3,24,11,18,4.555555556,8.277777778,-4.888888889,2.944444444,5.4,23.4,0.83,1,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,-7.5,8.8,0.01,-1.277777778,Winter,0,0,1,0,3,27,3,0,0,1,0,0,0,0,0.1,0,0,1,1,23.4,70.2
12/28/12,Friday,244,6,21,12,2,43,11,41,-0.166666667,8.277777778,-2.222222222,-5.333333333,8.9,13.8,1.07,1,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,2.944444444,23.4,0.83,4.555555556,Winter,0,0,1,0,0,28,3,0,0,1,0,0,0,0,0,0,0,0,1,13.8,0
